Record Type,Institution Code (OPEID),Award Year,Program Name,CIP Code,CIP Year,Credential Level,Published Length of Program,Published Length of Program Measurement,Weeks in Title IV Academic Year,Qualifying Graduate Program Indicator,Count of Enrolled Students in the Program,State of Main Campus,MONTHS,ACAD_PROGRAMS_ID,ACPG_TITLE,ACPG_CMPL_MONTHS,ACPG_CIP,MATCH
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,COMH.BA,Community Health,45,51.1504,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CSIS.BA,Computer Information Systems,45,11.0501,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CSCI.BA,Computer Science,45,11.0701,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CSAA.AA,Computer Science (AA),24,11.0701,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CSCE.BA,Computer Science With an Emphasis,45,11.0701,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CNED.CE,Continuing Education,,,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,CYBR.BA,Cybersecurity,45,11.1003,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,DSCI.BA,Data Science,45,27.9999,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,DENT.BA,Dental Hygiene,,26.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,DNUR.BS,Direct-Entry Nursing,45,51.3801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EDUC,Education Licensure,24,13.1206,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ELED.BA,Elementary Education,45,13.1202,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ELSP.BA,Elementary Education K-8 & Special Education K-12,45,13.1202,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,MA32.BA,Engineering Mathematics,45,27.0301,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENME.BA,Engineering Science,45,14.1101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENME.BS,Engineering Science: Engineering Mechanics Emphasis,45,14.1101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENEP.BS,Engineering Science: Environmental & Public Health Emphas,45,14.1401,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENSC.BS,Engineering Science: Flexible Option,45,14.1301,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENGL.BA,English,45,23.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EGAA.AA,English (AA),24,23.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENSE.BA,English Education (5-12),45,13.1305,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EEDB.BA,English Education - Broadfield,,13.1305,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENLT.BA,English Literature,45,23.1401,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENSL.BA,English Literature for Secondary Education,45,13.1399,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENWR.BA,English Writing,45,23.1301,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EWAA.AA,English Writing (AA),24,23.1301,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENTR.CERT,Entrepreneurship Certificate,24,52.0701,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EVOI.BA,Environmental Outreach and Interpretation,45,3.0103,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENVP.BA,Environmental Policy & Project Management,45,3.0103,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EVSS.BA,Environmental Science,45,3.0103,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ENVS.BA,Environmental Studies,45,3.0103,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,EVST.BA,Ethics & Value Studies,45,38.0103,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,FINC.BA,Finance,45,52.0801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,FNPL.CERT,Financial Planning Certificate,12,52.0801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,FREN.BA,French,45,16.0901,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,GISC.CERT,Geographic Information Systems,24,11.0401,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPED.BA,Health & Physical Education K-12,45,13.1314,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPSM.BA,Health & Physical Education Sport Management,45,31.0504,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPEC.BA,Health & Physical Education: Community Health,45,31.0501,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPHY.BA,Health Physical Education,45,13.1314,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPCH.BA,Health Physical Education Community Health Conc.,45,31.0501,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HSCI.BA,Health Sciences,45,51,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPSL.BA,Hispanic Studies and Languages,45,16.0905,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HIST.BA,History,45,54.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPSE.BA,History & Political Science for Secondary Education,45,13.1317,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HSPE.BA,History & Political Science for Secondary Education,45,13.1317,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HPSS.BA,History Pol Sci & Soc Studies - Sec Educ,45,54.0199,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,HISE.BA,History for Secondary Education,45,13.1328,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,INTR.BA,International Relations,45,45.0901,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,LATN.BA,Latin,45,16.1203,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,ACCT.MACC,Master of Accountancy,12,52.0301,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SOWK.MSW,Master of Social Work,24,44.0701,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,MATH.BA,Mathematics,45,27.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,MASE.BA,Mathematics Education (5-12),45,13.1311,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,MDMJ.AA,Multi-Disciplinary Major (AA),24,30.9999,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,MDMJ.BA,Multidisciplinary Major,45,30.9999,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,NDEG,Non-Degree Seeking Students,,,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,NURS.BA,Nursing,45,51.1601,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,NURS.BS,Nursing,45,51.3801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PHAA.BA,Philosophy,24,38.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PHIL.BA,Philosophy,45,38.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PHYS.BA,Physics,45,40.0801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,POLS.BA,Political Science,45,45.1001,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,POSE.BA,Political Science for Secondary Education,45,13.9999,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PEDE.BA,Pre-Elementary Education,45,13.1202,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PELS.BA,Pre-Elementary and Special Education,45,13.1202,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PNUR.BA,Pre-Nursing,45,51.1601,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PNUR.BS,Pre-Nursing,45,51.3801,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PEDU.BA,Pre-Secondary Education,45,13.1202,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PUAN,Prep Undergrad Accel Nursing,12,51.1199,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PREP,Prepatory Graduate/Professional,12,,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PMGT.CERT,Project Management Certificate,24,52.0205,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PSYC.BA,Psychology,45,42.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PADM.BA,Public Administration,45,44.0401,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PUBH.BA,Public Health,45,51.2207,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PREL.BA,Public Relations,45,9.0902,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SCIE.BA,Science Education (5-12),45,13.1316,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SDMJ.BA,Self-Designed Major,45,30.9999,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SOME.CERT,Social Media Certificate,24,9.0702,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SSSE.BA,Social Studies Education (5-12),45,13.1318,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SOCI.BA,Sociology,45,45.1101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SPAN.BA,Spanish,45,16.0905,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,SPAE.BA,Spanish Education K-12,45,13.133,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,TESL.BA,Teaching English to Speakers of Other Languages,45,13.1401,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,TEED.BA,Teaching English to Speakers of Other Languages K-12,45,13.1315,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,PATH.BA,Theatre,45,50.0101,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,THEO.BA,Theology,45,39.0601,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,UNDC.BA,Undeclared Major,45,24.0102,0
1,2526,20242025,"Business Administration and Management, General.",520201,2020,3,45000,M,30000,N,155,MT,45,WEBC.CERT,Web Communications Certificate,45,9.0702,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ANUR.BS,Accelerated Nursing,15,51.3801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ACCT.BA,Accounting,45,52.0301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ANZO.BA,Anthrozoology,45,51.2313,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ARAA.AA,Art,24,50.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BCMB.BA,Biochemistry/Molecular Biology,45,26.0205,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BIOL.BA,Biology,45,26.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BISE.BA,Biology for Secondary Education,45,13.1322,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BUSA.BA,Business Administration,45,52.0201,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BUAA.AA,Business Administration (AA),24,52.0201,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ACSF.BA,Business: Accounting and Strategic Finance,45,52.0301,1
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,FNPL.BA,Business: Financial Planning,45,52.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,BSMM.BA,Business: Management and Marketing,45,52.0201,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CAEN.CERT,Career Enhancement Certificate,24,,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CATH.BA,Catholic Studies,45,38.0203,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CHEM.BA,Chemistry,45,40.0501,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CHSE.BA,Chemistry for Secondary Education,45,13.1323,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CEGR.BA,Civil Engineering,45,14.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CEGR.BS,Civil Engineering,45,14.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CEEV.BA,Civil Engineering Environmental Emphasis,45,14.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CEEV.BS,Civil Engineering Environmental Emphasis,45,14.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CLST.BA,Classical Studies,45,16.12,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,COMM.BA,Communication Studies,45,9.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,COAA.AA,Communication Studies (AA),24,9.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,COSE.BA,Communication Studies for Secondary Education,45,13.1331,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,COMH.BA,Community Health,45,51.1504,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CSIS.BA,Computer Information Systems,45,11.0501,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CSCI.BA,Computer Science,45,11.0701,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CSAA.AA,Computer Science (AA),24,11.0701,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CSCE.BA,Computer Science With an Emphasis,45,11.0701,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CNED.CE,Continuing Education,,,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,CYBR.BA,Cybersecurity,45,11.1003,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,DSCI.BA,Data Science,45,27.9999,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,DENT.BA,Dental Hygiene,,26.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,DNUR.BS,Direct-Entry Nursing,45,51.3801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EDUC,Education Licensure,24,13.1206,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ELED.BA,Elementary Education,45,13.1202,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ELSP.BA,Elementary Education K-8 & Special Education K-12,45,13.1202,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,MA32.BA,Engineering Mathematics,45,27.0301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENME.BA,Engineering Science,45,14.1101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENME.BS,Engineering Science: Engineering Mechanics Emphasis,45,14.1101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENEP.BS,Engineering Science: Environmental & Public Health Emphas,45,14.1401,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENSC.BS,Engineering Science: Flexible Option,45,14.1301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENGL.BA,English,45,23.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EGAA.AA,English (AA),24,23.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENSE.BA,English Education (5-12),45,13.1305,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EEDB.BA,English Education - Broadfield,,13.1305,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENLT.BA,English Literature,45,23.1401,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENSL.BA,English Literature for Secondary Education,45,13.1399,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENWR.BA,English Writing,45,23.1301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EWAA.AA,English Writing (AA),24,23.1301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENTR.CERT,Entrepreneurship Certificate,24,52.0701,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EVOI.BA,Environmental Outreach and Interpretation,45,3.0103,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENVP.BA,Environmental Policy & Project Management,45,3.0103,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EVSS.BA,Environmental Science,45,3.0103,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ENVS.BA,Environmental Studies,45,3.0103,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,EVST.BA,Ethics & Value Studies,45,38.0103,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,FINC.BA,Finance,45,52.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,FNPL.CERT,Financial Planning Certificate,12,52.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,FREN.BA,French,45,16.0901,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,GISC.CERT,Geographic Information Systems,24,11.0401,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPED.BA,Health & Physical Education K-12,45,13.1314,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPSM.BA,Health & Physical Education Sport Management,45,31.0504,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPEC.BA,Health & Physical Education: Community Health,45,31.0501,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPHY.BA,Health Physical Education,45,13.1314,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPCH.BA,Health Physical Education Community Health Conc.,45,31.0501,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HSCI.BA,Health Sciences,45,51,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPSL.BA,Hispanic Studies and Languages,45,16.0905,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HIST.BA,History,45,54.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPSE.BA,History & Political Science for Secondary Education,45,13.1317,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HSPE.BA,History & Political Science for Secondary Education,45,13.1317,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HPSS.BA,History Pol Sci & Soc Studies - Sec Educ,45,54.0199,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,HISE.BA,History for Secondary Education,45,13.1328,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,INTR.BA,International Relations,45,45.0901,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,LATN.BA,Latin,45,16.1203,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,ACCT.MACC,Master of Accountancy,12,52.0301,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SOWK.MSW,Master of Social Work,24,44.0701,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,MATH.BA,Mathematics,45,27.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,MASE.BA,Mathematics Education (5-12),45,13.1311,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,MDMJ.AA,Multi-Disciplinary Major (AA),24,30.9999,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,MDMJ.BA,Multidisciplinary Major,45,30.9999,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,NDEG,Non-Degree Seeking Students,,,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,NURS.BA,Nursing,45,51.1601,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,NURS.BS,Nursing,45,51.3801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PHAA.BA,Philosophy,24,38.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PHIL.BA,Philosophy,45,38.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PHYS.BA,Physics,45,40.0801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,POLS.BA,Political Science,45,45.1001,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,POSE.BA,Political Science for Secondary Education,45,13.9999,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PEDE.BA,Pre-Elementary Education,45,13.1202,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PELS.BA,Pre-Elementary and Special Education,45,13.1202,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PNUR.BA,Pre-Nursing,45,51.1601,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PNUR.BS,Pre-Nursing,45,51.3801,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PEDU.BA,Pre-Secondary Education,45,13.1202,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PUAN,Prep Undergrad Accel Nursing,12,51.1199,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PREP,Prepatory Graduate/Professional,12,,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PMGT.CERT,Project Management Certificate,24,52.0205,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PSYC.BA,Psychology,45,42.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PADM.BA,Public Administration,45,44.0401,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PUBH.BA,Public Health,45,51.2207,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PREL.BA,Public Relations,45,9.0902,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SCIE.BA,Science Education (5-12),45,13.1316,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SDMJ.BA,Self-Designed Major,45,30.9999,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SOME.CERT,Social Media Certificate,24,9.0702,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SSSE.BA,Social Studies Education (5-12),45,13.1318,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SOCI.BA,Sociology,45,45.1101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SPAN.BA,Spanish,45,16.0905,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,SPAE.BA,Spanish Education K-12,45,13.133,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,TESL.BA,Teaching English to Speakers of Other Languages,45,13.1401,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,TEED.BA,Teaching English to Speakers of Other Languages K-12,45,13.1315,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,PATH.BA,Theatre,45,50.0101,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,THEO.BA,Theology,45,39.0601,0
1,2526,20242025,Accounting.,520301,2020,3,4000,Y,,N,2,MT,48,UNDC.BA,Undeclared Major,45,24.0102,0
