School_ID,School,METRIC_NAME,METRIC_VALUE
217059,York College of Pennsylvania,Instruction Expenses Per FTE (FASB),11630
217059,York College of Pennsylvania,Institutional Support Expenses Per FTE (FASB),5145
217059,York College of Pennsylvania,Core Expenses (FASB),87113740
217059,York College of Pennsylvania,Academic Support Expenses Per FTE (FASB),4162
217059,York College of Pennsylvania,12-Month FTE Enrollment,3526
217059,York College of Pennsylvania,Student Services Expenses Per FTE (FASB),3729
217165,Bryant University,Instruction Expenses Per FTE (FASB),11150
217165,Bryant University,Institutional Support Expenses Per FTE (FASB),7868
217165,Bryant University,Endowment Asset Value,215306000
217165,Bryant University,Academic Support Expenses Per FTE (FASB),4619
217165,Bryant University,Core Expenses (FASB),132159000
217165,Bryant University,12-Month FTE Enrollment,3516
217165,Bryant University,Student Services Expenses Per FTE (FASB),11362
217235,Johnson & Wales University-Providence,Academic Support Expenses Per FTE (FASB),3293
217235,Johnson & Wales University-Providence,Endowment Asset Value,329824904
217235,Johnson & Wales University-Providence,Instruction Expenses Per FTE (FASB),12806
217235,Johnson & Wales University-Providence,Institutional Support Expenses Per FTE (FASB),4444
217235,Johnson & Wales University-Providence,Student Services Expenses Per FTE (FASB),9378
217235,Johnson & Wales University-Providence,Core Expenses (FASB),133607932
217235,Johnson & Wales University-Providence,12-Month FTE Enrollment,4453
217305,New England Institute of Technology,Institutional Support Expenses Per FTE (FASB),6678
217305,New England Institute of Technology,Academic Support Expenses Per FTE (FASB),3268
217305,New England Institute of Technology,Core Expenses (FASB),60923562
217305,New England Institute of Technology,Endowment Asset Value,262855025
217305,New England Institute of Technology,12-Month FTE Enrollment,2058
217305,New England Institute of Technology,Instruction Expenses Per FTE (FASB),16368
217305,New England Institute of Technology,Student Services Expenses Per FTE (FASB),3278
217402,Providence College,Endowment Asset Value,321647307
217402,Providence College,Academic Support Expenses Per FTE (FASB),5143
217402,Providence College,Institutional Support Expenses Per FTE (FASB),12111
217402,Providence College,Core Expenses (FASB),173930476
217402,Providence College,Instruction Expenses Per FTE (FASB),16512
217402,Providence College,12-Month FTE Enrollment,4541
217402,Providence College,Student Services Expenses Per FTE (FASB),3721
217493,Rhode Island School of Design,Endowment Asset Value,398637231
217493,Rhode Island School of Design,Core Expenses (FASB),143426491
217493,Rhode Island School of Design,12-Month FTE Enrollment,2706
217493,Rhode Island School of Design,Academic Support Expenses Per FTE (FASB),8312
217493,Rhode Island School of Design,Institutional Support Expenses Per FTE (FASB),18449
217493,Rhode Island School of Design,Instruction Expenses Per FTE (FASB),20493
217493,Rhode Island School of Design,Student Services Expenses Per FTE (FASB),4618
217518,Roger Williams University,Endowment Asset Value,73546268
217518,Roger Williams University,Academic Support Expenses Per FTE (FASB),3323
217518,Roger Williams University,Institutional Support Expenses Per FTE (FASB),4648
217518,Roger Williams University,Core Expenses (FASB),122044567
217518,Roger Williams University,Instruction Expenses Per FTE (FASB),16812
217518,Roger Williams University,12-Month FTE Enrollment,4091
217518,Roger Williams University,Student Services Expenses Per FTE (FASB),5047
217536,Salve Regina University,Endowment Asset Value,83049000
217536,Salve Regina University,Academic Support Expenses Per FTE (FASB),2393
217536,Salve Regina University,Institutional Support Expenses Per FTE (FASB),6307
217536,Salve Regina University,Core Expenses (FASB),67316000
217536,Salve Regina University,Instruction Expenses Per FTE (FASB),9604
217536,Salve Regina University,12-Month FTE Enrollment,2778
217536,Salve Regina University,Student Services Expenses Per FTE (FASB),5561
217606,Northpoint Bible College,Academic Support Expenses Per FTE (FASB),2833
217606,Northpoint Bible College,Instruction Expenses Per FTE (FASB),11127
217606,Northpoint Bible College,Endowment Asset Value,707796
217606,Northpoint Bible College,Core Expenses (FASB),5067630
217606,Northpoint Bible College,Institutional Support Expenses Per FTE (FASB),9287
217606,Northpoint Bible College,12-Month FTE Enrollment,188
217606,Northpoint Bible College,Student Services Expenses Per FTE (FASB),3709
217624,Allen University,Student Services Expenses Per FTE (FASB),8541
217624,Allen University,Endowment Asset Value,580230
217624,Allen University,Core Expenses (FASB),19995951
217624,Allen University,12-Month FTE Enrollment,636
217624,Allen University,Academic Support Expenses Per FTE (FASB),1553
217624,Allen University,Instruction Expenses Per FTE (FASB),4900
217624,Allen University,Institutional Support Expenses Per FTE (FASB),15890
217633,Anderson University,Endowment Asset Value,57269129
217633,Anderson University,Core Expenses (FASB),71050363
217633,Anderson University,Academic Support Expenses Per FTE (FASB),1712
217633,Anderson University,Institutional Support Expenses Per FTE (FASB),3626
217633,Anderson University,Instruction Expenses Per FTE (FASB),7397
217633,Anderson University,12-Month FTE Enrollment,4091
217633,Anderson University,Student Services Expenses Per FTE (FASB),4604
217688,Charleston Southern University,Endowment Asset Value,27291533
217688,Charleston Southern University,Core Expenses (FASB),61054017
217688,Charleston Southern University,Instruction Expenses Per FTE (FASB),9154
217688,Charleston Southern University,Institutional Support Expenses Per FTE (FASB),3172
217688,Charleston Southern University,Academic Support Expenses Per FTE (FASB),721
217688,Charleston Southern University,12-Month FTE Enrollment,3305
217688,Charleston Southern University,Student Services Expenses Per FTE (FASB),5427
217721,Benedict College,Endowment Asset Value,26056567
217721,Benedict College,Core Expenses (FASB),48294778
217721,Benedict College,12-Month FTE Enrollment,1903
217721,Benedict College,Student Services Expenses Per FTE (FASB),7586
217721,Benedict College,Academic Support Expenses Per FTE (FASB),1279
217721,Benedict College,Institutional Support Expenses Per FTE (FASB),10422
217721,Benedict College,Instruction Expenses Per FTE (FASB),4563
217749,Bob Jones University,Institutional Support Expenses Per FTE (FASB),7300
217749,Bob Jones University,Academic Support Expenses Per FTE (FASB),2905
217749,Bob Jones University,Endowment Asset Value,18625149
217749,Bob Jones University,Core Expenses (FASB),63843825
217749,Bob Jones University,Instruction Expenses Per FTE (FASB),7437
217749,Bob Jones University,12-Month FTE Enrollment,2784
217749,Bob Jones University,Student Services Expenses Per FTE (FASB),4881
217776,Southern Wesleyan University,Endowment Asset Value,8747596
217776,Southern Wesleyan University,12-Month FTE Enrollment,944
217776,Southern Wesleyan University,Core Expenses (FASB),15279292
217776,Southern Wesleyan University,Institutional Support Expenses Per FTE (FASB),5647
217776,Southern Wesleyan University,Academic Support Expenses Per FTE (FASB),1156
217776,Southern Wesleyan University,Instruction Expenses Per FTE (FASB),6506
217776,Southern Wesleyan University,Student Services Expenses Per FTE (FASB),2876
217873,Claflin University,Endowment Asset Value,72908681
217873,Claflin University,Core Expenses (FASB),60164654
217873,Claflin University,Academic Support Expenses Per FTE (FASB),1752
217873,Claflin University,12-Month FTE Enrollment,1849
217873,Claflin University,Instruction Expenses Per FTE (FASB),8664
217873,Claflin University,Institutional Support Expenses Per FTE (FASB),18684
217873,Claflin University,Student Services Expenses Per FTE (FASB),2805
217891,Clinton College,Endowment Asset Value,591359
217891,Clinton College,Core Expenses (FASB),8774707
217891,Clinton College,12-Month FTE Enrollment,150
217891,Clinton College,Academic Support Expenses Per FTE (FASB),480
217891,Clinton College,Instruction Expenses Per FTE (FASB),15197
217891,Clinton College,Student Services Expenses Per FTE (FASB),15017
217891,Clinton College,Institutional Support Expenses Per FTE (FASB),27804
217907,Coker University,Endowment Asset Value,33655865
217907,Coker University,Core Expenses (FASB),21094179
217907,Coker University,12-Month FTE Enrollment,914
217907,Coker University,Institutional Support Expenses Per FTE (FASB),4590
217907,Coker University,Academic Support Expenses Per FTE (FASB),4384
217907,Coker University,Student Services Expenses Per FTE (FASB),7289
217907,Coker University,Instruction Expenses Per FTE (FASB),6230
217925,Columbia International University,Core Expenses (FASB),35972878
217925,Columbia International University,Endowment Asset Value,4524892
217925,Columbia International University,Institutional Support Expenses Per FTE (FASB),8831
217925,Columbia International University,12-Month FTE Enrollment,1715
217925,Columbia International University,Academic Support Expenses Per FTE (FASB),1327
217925,Columbia International University,Instruction Expenses Per FTE (FASB),5305
217925,Columbia International University,Student Services Expenses Per FTE (FASB),5513
217934,Columbia College,Core Expenses (FASB),27642679
217934,Columbia College,Endowment Asset Value,21506655
217934,Columbia College,12-Month FTE Enrollment,1355
217934,Columbia College,Institutional Support Expenses Per FTE (FASB),5181
217934,Columbia College,Academic Support Expenses Per FTE (FASB),904
217934,Columbia College,Instruction Expenses Per FTE (FASB),7505
217934,Columbia College,Student Services Expenses Per FTE (FASB),6810
217961,Converse University,Endowment Asset Value,87697891
217961,Converse University,Core Expenses (FASB),30197301
217961,Converse University,Institutional Support Expenses Per FTE (FASB),6363
217961,Converse University,12-Month FTE Enrollment,1419
217961,Converse University,Academic Support Expenses Per FTE (FASB),1547
217961,Converse University,Instruction Expenses Per FTE (FASB),7729
217961,Converse University,Student Services Expenses Per FTE (FASB),5612
217998,Erskine College,Endowment Asset Value,38378754
217998,Erskine College,12-Month FTE Enrollment,908
217998,Erskine College,Core Expenses (FASB),17156737
217998,Erskine College,Institutional Support Expenses Per FTE (FASB),5354
217998,Erskine College,Academic Support Expenses Per FTE (FASB),567
217998,Erskine College,Student Services Expenses Per FTE (FASB),6818
217998,Erskine College,Instruction Expenses Per FTE (FASB),6156
218070,Furman University,Institutional Support Expenses Per FTE (FASB),10991
218070,Furman University,12-Month FTE Enrollment,2514
218070,Furman University,Core Expenses (FASB),153509457
218070,Furman University,Endowment Asset Value,787489549
218070,Furman University,Academic Support Expenses Per FTE (FASB),9060
218070,Furman University,Student Services Expenses Per FTE (FASB),14153
218070,Furman University,Instruction Expenses Per FTE (FASB),25911
218238,Limestone University,Institutional Support Expenses Per FTE (FASB),7369
218238,Limestone University,Core Expenses (FASB),39518421
218238,Limestone University,Endowment Asset Value,12654099
218238,Limestone University,12-Month FTE Enrollment,1623
218238,Limestone University,Academic Support Expenses Per FTE (FASB),1627
218238,Limestone University,Instruction Expenses Per FTE (FASB),8367
218238,Limestone University,Student Services Expenses Per FTE (FASB),6986
218399,Morris College,Endowment Asset Value,12416354
218399,Morris College,Core Expenses (FASB),16159892
218399,Morris College,Academic Support Expenses Per FTE (FASB),3421
218399,Morris College,12-Month FTE Enrollment,495
218399,Morris College,Student Services Expenses Per FTE (FASB),9174
218399,Morris College,Instruction Expenses Per FTE (FASB),8372
218399,Morris College,Institutional Support Expenses Per FTE (FASB),11679
218414,Newberry College,Core Expenses (FASB),30844952
218414,Newberry College,Student Services Expenses Per FTE (FASB),8467
218414,Newberry College,Endowment Asset Value,19691034
218414,Newberry College,12-Month FTE Enrollment,1286
218414,Newberry College,Institutional Support Expenses Per FTE (FASB),5866
218414,Newberry College,Academic Support Expenses Per FTE (FASB),1683
218414,Newberry College,Instruction Expenses Per FTE (FASB),7970
218441,North Greenville University,Academic Support Expenses Per FTE (FASB),2846
218441,North Greenville University,Endowment Asset Value,33365363
218441,North Greenville University,Core Expenses (FASB),42135823
218441,North Greenville University,12-Month FTE Enrollment,2067
218441,North Greenville University,Instruction Expenses Per FTE (FASB),8350
218441,North Greenville University,Institutional Support Expenses Per FTE (FASB),3730
218441,North Greenville University,Student Services Expenses Per FTE (FASB),5459
218539,Presbyterian College,Academic Support Expenses Per FTE (FASB),2805
218539,Presbyterian College,Endowment Asset Value,102653662
218539,Presbyterian College,Core Expenses (FASB),41496002
218539,Presbyterian College,12-Month FTE Enrollment,1234
218539,Presbyterian College,Institutional Support Expenses Per FTE (FASB),6582
218539,Presbyterian College,Instruction Expenses Per FTE (FASB),14251
218539,Presbyterian College,Student Services Expenses Per FTE (FASB),9990
218751,Sherman College of Chiropractic,Academic Support Expenses Per FTE (FASB),2844
218751,Sherman College of Chiropractic,Endowment Asset Value,616885
218751,Sherman College of Chiropractic,Core Expenses (FASB),15609877
218751,Sherman College of Chiropractic,12-Month FTE Enrollment,447
218751,Sherman College of Chiropractic,Institutional Support Expenses Per FTE (FASB),10195
218751,Sherman College of Chiropractic,Instruction Expenses Per FTE (FASB),16693
218751,Sherman College of Chiropractic,Student Services Expenses Per FTE (FASB),4863
218821,Spartanburg Methodist College,12-Month FTE Enrollment,1028
218821,Spartanburg Methodist College,Endowment Asset Value,24015872
218821,Spartanburg Methodist College,Institutional Support Expenses Per FTE (FASB),6770
218821,Spartanburg Methodist College,Core Expenses (FASB),16301380
218821,Spartanburg Methodist College,Academic Support Expenses Per FTE (FASB),1251
218821,Spartanburg Methodist College,Instruction Expenses Per FTE (FASB),6114
218821,Spartanburg Methodist College,Student Services Expenses Per FTE (FASB),1722
218973,Wofford College,Institutional Support Expenses Per FTE (FASB),6262
218973,Wofford College,Core Expenses (FASB),72987902
218973,Wofford College,12-Month FTE Enrollment,1883
218973,Wofford College,Endowment Asset Value,417384227
218973,Wofford College,Academic Support Expenses Per FTE (FASB),4307
218973,Wofford College,Instruction Expenses Per FTE (FASB),14077
218973,Wofford College,Student Services Expenses Per FTE (FASB),13499
219000,Augustana University,Endowment Asset Value,115273478
219000,Augustana University,Core Expenses (FASB),57074261
219000,Augustana University,Academic Support Expenses Per FTE (FASB),2294
219000,Augustana University,Institutional Support Expenses Per FTE (FASB),5149
219000,Augustana University,12-Month FTE Enrollment,2028
219000,Augustana University,Instruction Expenses Per FTE (FASB),15227
219000,Augustana University,Student Services Expenses Per FTE (FASB),3824
219091,Dakota Wesleyan University,Endowment Asset Value,37683892
219091,Dakota Wesleyan University,Core Expenses (FASB),17650450
219091,Dakota Wesleyan University,12-Month FTE Enrollment,758
219091,Dakota Wesleyan University,Student Services Expenses Per FTE (FASB),8003
219091,Dakota Wesleyan University,Institutional Support Expenses Per FTE (FASB),5765
219091,Dakota Wesleyan University,Academic Support Expenses Per FTE (FASB),1636
219091,Dakota Wesleyan University,Instruction Expenses Per FTE (FASB),7011
219198,Mount Marty University,Endowment Asset Value,33957539
219198,Mount Marty University,12-Month FTE Enrollment,1001
219198,Mount Marty University,Core Expenses (FASB),20034465
219198,Mount Marty University,Institutional Support Expenses Per FTE (FASB),4945
219198,Mount Marty University,Academic Support Expenses Per FTE (FASB),1190
219198,Mount Marty University,Instruction Expenses Per FTE (FASB),7828
219198,Mount Marty University,Student Services Expenses Per FTE (FASB),6052
219240,Kairos University,Endowment Asset Value,9292196
219240,Kairos University,Institutional Support Expenses Per FTE (FASB),6318
219240,Kairos University,Core Expenses (FASB),4853889
219240,Kairos University,12-Month FTE Enrollment,441
219240,Kairos University,Academic Support Expenses Per FTE (FASB),0
219240,Kairos University,Instruction Expenses Per FTE (FASB),4420
219240,Kairos University,Student Services Expenses Per FTE (FASB),268
219374,Sinte Gleska University,Core Expenses (FASB),22122237
219374,Sinte Gleska University,Endowment Asset Value,2808261
219374,Sinte Gleska University,12-Month FTE Enrollment,452
219374,Sinte Gleska University,Academic Support Expenses Per FTE (FASB),1259
219374,Sinte Gleska University,Institutional Support Expenses Per FTE (FASB),11568
219374,Sinte Gleska University,Instruction Expenses Per FTE (FASB),6941
219374,Sinte Gleska University,Student Services Expenses Per FTE (FASB),19694
219383,University of Sioux Falls,Endowment Asset Value,35163123
219383,University of Sioux Falls,Core Expenses (FASB),25300582
219383,University of Sioux Falls,12-Month FTE Enrollment,1376
219383,University of Sioux Falls,Institutional Support Expenses Per FTE (FASB),4174
219383,University of Sioux Falls,Academic Support Expenses Per FTE (FASB),1237
219383,University of Sioux Falls,Instruction Expenses Per FTE (FASB),6429
219383,University of Sioux Falls,Student Services Expenses Per FTE (FASB),6466
219639,Baptist Health Sciences University,Endowment Asset Value,85369696
219639,Baptist Health Sciences University,Core Expenses (FASB),23841885
219639,Baptist Health Sciences University,12-Month FTE Enrollment,697
219639,Baptist Health Sciences University,Institutional Support Expenses Per FTE (FASB),4921
219639,Baptist Health Sciences University,Instruction Expenses Per FTE (FASB),12784
219639,Baptist Health Sciences University,Student Services Expenses Per FTE (FASB),4050
219639,Baptist Health Sciences University,Academic Support Expenses Per FTE (FASB),9716
219709,Belmont University,Institutional Support Expenses Per FTE (FASB),7146
219709,Belmont University,Academic Support Expenses Per FTE (FASB),3504
219709,Belmont University,Instruction Expenses Per FTE (FASB),12471
219709,Belmont University,Endowment Asset Value,364333151
219709,Belmont University,Core Expenses (FASB),249662439
219709,Belmont University,Student Services Expenses Per FTE (FASB),4680
219709,Belmont University,12-Month FTE Enrollment,8980
219718,Bethel University,Core Expenses (FASB),33593886
219718,Bethel University,Endowment Asset Value,12024378
219718,Bethel University,Institutional Support Expenses Per FTE (FASB),3623
219718,Bethel University,12-Month FTE Enrollment,2507
219718,Bethel University,Academic Support Expenses Per FTE (FASB),692
219718,Bethel University,Instruction Expenses Per FTE (FASB),5488
219718,Bethel University,Student Services Expenses Per FTE (FASB),3597
219790,Bryan College-Dayton,12-Month FTE Enrollment,1179
219790,Bryan College-Dayton,Endowment Asset Value,8140282
219790,Bryan College-Dayton,Core Expenses (FASB),17430130
219790,Bryan College-Dayton,Academic Support Expenses Per FTE (FASB),1546
219790,Bryan College-Dayton,Institutional Support Expenses Per FTE (FASB),2812
219790,Bryan College-Dayton,Instruction Expenses Per FTE (FASB),5317
219790,Bryan College-Dayton,Student Services Expenses Per FTE (FASB),5109
219806,Carson-Newman University,Endowment Asset Value,68655364
219806,Carson-Newman University,Core Expenses (FASB),42834056
219806,Carson-Newman University,Academic Support Expenses Per FTE (FASB),2299
219806,Carson-Newman University,Institutional Support Expenses Per FTE (FASB),3269
219806,Carson-Newman University,12-Month FTE Enrollment,2510
219806,Carson-Newman University,Instruction Expenses Per FTE (FASB),6202
219806,Carson-Newman University,Student Services Expenses Per FTE (FASB),5295
219833,Christian Brothers University,Endowment Asset Value,41013467
219833,Christian Brothers University,Core Expenses (FASB),40702630
219833,Christian Brothers University,Institutional Support Expenses Per FTE (FASB),8142
219833,Christian Brothers University,Academic Support Expenses Per FTE (FASB),2118
219833,Christian Brothers University,Instruction Expenses Per FTE (FASB),9251
219833,Christian Brothers University,12-Month FTE Enrollment,1831
219833,Christian Brothers University,Student Services Expenses Per FTE (FASB),2720
219842,Pentecostal Theological Seminary,Endowment Asset Value,21865058
219842,Pentecostal Theological Seminary,Core Expenses (FASB),4767612
219842,Pentecostal Theological Seminary,Institutional Support Expenses Per FTE (FASB),5830
219842,Pentecostal Theological Seminary,Academic Support Expenses Per FTE (FASB),2060
219842,Pentecostal Theological Seminary,12-Month FTE Enrollment,251
219842,Pentecostal Theological Seminary,Instruction Expenses Per FTE (FASB),7903
219842,Pentecostal Theological Seminary,Student Services Expenses Per FTE (FASB),1316
219949,Cumberland University,Core Expenses (FASB),32401579
219949,Cumberland University,Endowment Asset Value,20022528
219949,Cumberland University,Institutional Support Expenses Per FTE (FASB),4793
219949,Cumberland University,12-Month FTE Enrollment,2193
219949,Cumberland University,Academic Support Expenses Per FTE (FASB),259
219949,Cumberland University,Instruction Expenses Per FTE (FASB),3866
219949,Cumberland University,Student Services Expenses Per FTE (FASB),4043
219976,Lipscomb University,Endowment Asset Value,100562332
219976,Lipscomb University,Institutional Support Expenses Per FTE (FASB),7479
219976,Lipscomb University,Instruction Expenses Per FTE (FASB),12033
219976,Lipscomb University,Academic Support Expenses Per FTE (FASB),3663
219976,Lipscomb University,Core Expenses (FASB),138603890
219976,Lipscomb University,Student Services Expenses Per FTE (FASB),5997
219976,Lipscomb University,12-Month FTE Enrollment,4680
220181,Fisk University,Core Expenses (FASB),35362503
220181,Fisk University,Endowment Asset Value,37007351
220181,Fisk University,12-Month FTE Enrollment,1012
220181,Fisk University,Institutional Support Expenses Per FTE (FASB),10131
220181,Fisk University,Instruction Expenses Per FTE (FASB),6882
220181,Fisk University,Academic Support Expenses Per FTE (FASB),6533
220181,Fisk University,Student Services Expenses Per FTE (FASB),5222
220206,Welch College,Academic Support Expenses Per FTE (FASB),2637
220206,Welch College,Endowment Asset Value,4338694
220206,Welch College,Core Expenses (FASB),7370732
220206,Welch College,12-Month FTE Enrollment,247
220206,Welch College,Institutional Support Expenses Per FTE (FASB),9724
220206,Welch College,Instruction Expenses Per FTE (FASB),7501
220206,Welch College,Student Services Expenses Per FTE (FASB),3171
220215,Freed-Hardeman University,Core Expenses (FASB),32915447
220215,Freed-Hardeman University,Endowment Asset Value,74994778
220215,Freed-Hardeman University,12-Month FTE Enrollment,1799
220215,Freed-Hardeman University,Institutional Support Expenses Per FTE (FASB),4599
220215,Freed-Hardeman University,Instruction Expenses Per FTE (FASB),8656
220215,Freed-Hardeman University,Academic Support Expenses Per FTE (FASB),1217
220215,Freed-Hardeman University,Student Services Expenses Per FTE (FASB),3824
220464,John A Gupton College,Endowment Asset Value,2539810
220464,John A Gupton College,Core Expenses (FASB),1228541
220464,John A Gupton College,12-Month FTE Enrollment,136
220464,John A Gupton College,Academic Support Expenses Per FTE (FASB),1133
220464,John A Gupton College,Institutional Support Expenses Per FTE (FASB),3626
220464,John A Gupton College,Instruction Expenses Per FTE (FASB),2379
220464,John A Gupton College,Student Services Expenses Per FTE (FASB),1813
220473,Johnson University,Academic Support Expenses Per FTE (FASB),2672
220473,Johnson University,Endowment Asset Value,125108003
220473,Johnson University,Core Expenses (FASB),23476694
220473,Johnson University,Instruction Expenses Per FTE (FASB),10233
220473,Johnson University,12-Month FTE Enrollment,843
220473,Johnson University,Institutional Support Expenses Per FTE (FASB),9346
220473,Johnson University,Student Services Expenses Per FTE (FASB),5598
220516,King University,Endowment Asset Value,38788787
220516,King University,Institutional Support Expenses Per FTE (FASB),6924
220516,King University,Core Expenses (FASB),26832436
220516,King University,12-Month FTE Enrollment,1350
220516,King University,Academic Support Expenses Per FTE (FASB),986
220516,King University,Instruction Expenses Per FTE (FASB),7304
220516,King University,Student Services Expenses Per FTE (FASB),4661
220598,Lane College,12-Month FTE Enrollment,1104
220598,Lane College,Academic Support Expenses Per FTE (FASB),3010
220598,Lane College,Core Expenses (FASB),22524722
220598,Lane College,Endowment Asset Value,8311609
220598,Lane College,Institutional Support Expenses Per FTE (FASB),5113
220598,Lane College,Instruction Expenses Per FTE (FASB),7568
220598,Lane College,Student Services Expenses Per FTE (FASB),4711
220604,Le Moyne-Owen College,Core Expenses (FASB),23982656
220604,Le Moyne-Owen College,Endowment Asset Value,14924978
220604,Le Moyne-Owen College,12-Month FTE Enrollment,592
220604,Le Moyne-Owen College,Academic Support Expenses Per FTE (FASB),1704
220604,Le Moyne-Owen College,Student Services Expenses Per FTE (FASB),9231
220604,Le Moyne-Owen College,Instruction Expenses Per FTE (FASB),6049
220604,Le Moyne-Owen College,Institutional Support Expenses Per FTE (FASB),22324
220613,Lee University,Endowment Asset Value,30326624
220613,Lee University,Core Expenses (FASB),60604139
220613,Lee University,Institutional Support Expenses Per FTE (FASB),5304
220613,Lee University,Instruction Expenses Per FTE (FASB),8571
220613,Lee University,Academic Support Expenses Per FTE (FASB),1237
220613,Lee University,12-Month FTE Enrollment,3172
220613,Lee University,Student Services Expenses Per FTE (FASB),3892
220631,Lincoln Memorial University,Endowment Asset Value,50545523
220631,Lincoln Memorial University,Instruction Expenses Per FTE (FASB),12086
220631,Lincoln Memorial University,Institutional Support Expenses Per FTE (FASB),2821
220631,Lincoln Memorial University,Core Expenses (FASB),153175300
220631,Lincoln Memorial University,Academic Support Expenses Per FTE (FASB),6023
220631,Lincoln Memorial University,12-Month FTE Enrollment,5287
220631,Lincoln Memorial University,Student Services Expenses Per FTE (FASB),2816
220710,Maryville College,Institutional Support Expenses Per FTE (FASB),7385
220710,Maryville College,Endowment Asset Value,102150862
220710,Maryville College,Core Expenses (FASB),27162804
220710,Maryville College,12-Month FTE Enrollment,995
220710,Maryville College,Academic Support Expenses Per FTE (FASB),2636
220710,Maryville College,Instruction Expenses Per FTE (FASB),9377
220710,Maryville College,Student Services Expenses Per FTE (FASB),7773
220871,Memphis Theological Seminary,Endowment Asset Value,14926485
220871,Memphis Theological Seminary,Core Expenses (FASB),4054462
220871,Memphis Theological Seminary,Institutional Support Expenses Per FTE (FASB),8469
220871,Memphis Theological Seminary,12-Month FTE Enrollment,119
220871,Memphis Theological Seminary,Academic Support Expenses Per FTE (FASB),825
220871,Memphis Theological Seminary,Instruction Expenses Per FTE (FASB),14700
220871,Memphis Theological Seminary,Student Services Expenses Per FTE (FASB),1751
221351,Rhodes College,Institutional Support Expenses Per FTE (FASB),5799
221351,Rhodes College,Core Expenses (FASB),77201909
221351,Rhodes College,Endowment Asset Value,405760962
221351,Rhodes College,12-Month FTE Enrollment,2154
221351,Rhodes College,Student Services Expenses Per FTE (FASB),9515
221351,Rhodes College,Academic Support Expenses Per FTE (FASB),4813
221351,Rhodes College,Instruction Expenses Per FTE (FASB),15714
221519,The University of the South,12-Month FTE Enrollment,1722
221519,The University of the South,Institutional Support Expenses Per FTE (FASB),9369
221519,The University of the South,Core Expenses (FASB),90055197
221519,The University of the South,Endowment Asset Value,462795241
221519,The University of the South,Academic Support Expenses Per FTE (FASB),6194
221519,The University of the South,Instruction Expenses Per FTE (FASB),22219
221519,The University of the South,Student Services Expenses Per FTE (FASB),13523
221661,Southern Adventist University,Endowment Asset Value,57688904
221661,Southern Adventist University,Instruction Expenses Per FTE (FASB),11487
221661,Southern Adventist University,Academic Support Expenses Per FTE (FASB),2304
221661,Southern Adventist University,Core Expenses (FASB),62011845
221661,Southern Adventist University,Institutional Support Expenses Per FTE (FASB),5612
221661,Southern Adventist University,12-Month FTE Enrollment,2569
221661,Southern Adventist University,Student Services Expenses Per FTE (FASB),4497
221670,Southern College of Optometry,Core Expenses (FASB),33157558
221670,Southern College of Optometry,Endowment Asset Value,35713882
221670,Southern College of Optometry,12-Month FTE Enrollment,540
221670,Southern College of Optometry,Academic Support Expenses Per FTE (FASB),5770
221670,Southern College of Optometry,Institutional Support Expenses Per FTE (FASB),14097
221670,Southern College of Optometry,Student Services Expenses Per FTE (FASB),2374
221670,Southern College of Optometry,Instruction Expenses Per FTE (FASB),33568
221731,Tennessee Wesleyan University,12-Month FTE Enrollment,1075
221731,Tennessee Wesleyan University,Endowment Asset Value,15866558
221731,Tennessee Wesleyan University,Core Expenses (FASB),19076992
221731,Tennessee Wesleyan University,Institutional Support Expenses Per FTE (FASB),4439
221731,Tennessee Wesleyan University,Instruction Expenses Per FTE (FASB),8345
221731,Tennessee Wesleyan University,Academic Support Expenses Per FTE (FASB),614
221731,Tennessee Wesleyan University,Student Services Expenses Per FTE (FASB),4348
221892,Trevecca Nazarene University,Endowment Asset Value,64304279
221892,Trevecca Nazarene University,Core Expenses (FASB),53096578
221892,Trevecca Nazarene University,Academic Support Expenses Per FTE (FASB),1369
221892,Trevecca Nazarene University,Instruction Expenses Per FTE (FASB),7775
221892,Trevecca Nazarene University,Institutional Support Expenses Per FTE (FASB),2976
221892,Trevecca Nazarene University,12-Month FTE Enrollment,3174
221892,Trevecca Nazarene University,Student Services Expenses Per FTE (FASB),4609
221953,Tusculum University,12-Month FTE Enrollment,1058
221953,Tusculum University,Core Expenses (FASB),24632729
221953,Tusculum University,Endowment Asset Value,18665525
221953,Tusculum University,Student Services Expenses Per FTE (FASB),8537
221953,Tusculum University,Institutional Support Expenses Per FTE (FASB),5231
221953,Tusculum University,Academic Support Expenses Per FTE (FASB),1020
221953,Tusculum University,Instruction Expenses Per FTE (FASB),5909
221971,Union University,Endowment Asset Value,55249409
221971,Union University,Academic Support Expenses Per FTE (FASB),2587
221971,Union University,Core Expenses (FASB),56922631
221971,Union University,Instruction Expenses Per FTE (FASB),13780
221971,Union University,12-Month FTE Enrollment,2541
221971,Union University,Institutional Support Expenses Per FTE (FASB),2682
221971,Union University,Student Services Expenses Per FTE (FASB),3353
222105,William R Moore College of Technology,Endowment Asset Value,6823336
222105,William R Moore College of Technology,Core Expenses (FASB),5528372
222105,William R Moore College of Technology,12-Month FTE Enrollment,375
222105,William R Moore College of Technology,Instruction Expenses Per FTE (FASB),8266
222105,William R Moore College of Technology,Academic Support Expenses Per FTE (FASB),1109
222105,William R Moore College of Technology,Institutional Support Expenses Per FTE (FASB),3502
222105,William R Moore College of Technology,Student Services Expenses Per FTE (FASB),1866
